DATE,YEAR,MO,DY,T2M_MAX
20/1/1981,1981,1,20,26.05
21/1/1981,1981,1,21,26.13
22/1/1981,1981,1,22,27.01
23/1/1981,1981,1,23,27.14
24/1/1981,1981,1,24,27.55
25/1/1981,1981,1,25,27.69
26/1/1981,1981,1,26,26.6
27/1/1981,1981,1,27,27.01
28/1/1981,1981,1,28,27.82
29/1/1981,1981,1,29,28.12
30/1/1981,1981,1,30,28.89
31/1/1981,1981,1,31,29.34
1/2/1981,1981,2,1,29.29
2/2/1981,1981,2,2,27.98
3/2/1981,1981,2,3,27.91
4/2/1981,1981,2,4,27.89
5/2/1981,1981,2,5,28.83
6/2/1981,1981,2,6,30.97
7/2/1981,1981,2,7,31
8/2/1981,1981,2,8,31.8
9/2/1981,1981,2,9,30.21
10/2/1981,1981,2,10,28.51
11/2/1981,1981,2,11,27.69
12/2/1981,1981,2,12,28.58
13/2/1981,1981,2,13,30.05
14/2/1981,1981,2,14,31.03
15/2/1981,1981,2,15,32.28
16/2/1981,1981,2,16,32.93
17/2/1981,1981,2,17,33.38
18/2/1981,1981,2,18,32.8
19/2/1981,1981,2,19,32.3
20/2/1981,1981,2,20,32.46
21/2/1981,1981,2,21,31.9
22/2/1981,1981,2,22,31.5
23/2/1981,1981,2,23,32.2
24/2/1981,1981,2,24,33.73
25/2/1981,1981,2,25,34.91
26/2/1981,1981,2,26,35.94
27/2/1981,1981,2,27,35.23
28/2/1981,1981,2,28,34.81
1/3/1981,1981,3,1,34.73
2/3/1981,1981,3,2,35.58
3/3/1981,1981,3,3,33.7
4/3/1981,1981,3,4,32.94
5/3/1981,1981,3,5,33.14
6/3/1981,1981,3,6,33.82
7/3/1981,1981,3,7,34.46
8/3/1981,1981,3,8,33.94
9/3/1981,1981,3,9,34.61
10/3/1981,1981,3,10,31.22
11/3/1981,1981,3,11,33.15
12/3/1981,1981,3,12,30.9
13/3/1981,1981,3,13,31.73
14/3/1981,1981,3,14,32.73
15/3/1981,1981,3,15,32.97
16/3/1981,1981,3,16,32.92
17/3/1981,1981,3,17,33.49
18/3/1981,1981,3,18,33.78
19/3/1981,1981,3,19,34.65
20/3/1981,1981,3,20,33.73
21/3/1981,1981,3,21,27.96
22/3/1981,1981,3,22,28.9
23/3/1981,1981,3,23,33.01
24/3/1981,1981,3,24,32.09
25/3/1981,1981,3,25,31.73
26/3/1981,1981,3,26,31.33
27/3/1981,1981,3,27,31.28
28/3/1981,1981,3,28,31.44
29/3/1981,1981,3,29,30.99
30/3/1981,1981,3,30,31.29
31/3/1981,1981,3,31,30.57
1/4/1981,1981,4,1,31.85
2/4/1981,1981,4,2,32.1
3/4/1981,1981,4,3,32.38
4/4/1981,1981,4,4,35.33
5/4/1981,1981,4,5,35.74
6/4/1981,1981,4,6,35.48
7/4/1981,1981,4,7,36.05
8/4/1981,1981,4,8,36.23
9/4/1981,1981,4,9,36.92
10/4/1981,1981,4,10,36.26
11/4/1981,1981,4,11,34.31
12/4/1981,1981,4,12,34.82
13/4/1981,1981,4,13,35.65
14/4/1981,1981,4,14,33.71
15/4/1981,1981,4,15,33.1
16/4/1981,1981,4,16,33.58
17/4/1981,1981,4,17,34.04
18/4/1981,1981,4,18,35.69
19/4/1981,1981,4,19,35.03
20/4/1981,1981,4,20,36.05
21/4/1981,1981,4,21,35.02
22/4/1981,1981,4,22,33.7
23/4/1981,1981,4,23,32.81
24/4/1981,1981,4,24,33.8
25/4/1981,1981,4,25,33.75
26/4/1981,1981,4,26,33.62
27/4/1981,1981,4,27,34.26
28/4/1981,1981,4,28,35.05
29/4/1981,1981,4,29,35.94
30/4/1981,1981,4,30,35.58
1/5/1981,1981,5,1,36.86
2/5/1981,1981,5,2,36.19
3/5/1981,1981,5,3,35.12
4/5/1981,1981,5,4,32.65
5/5/1981,1981,5,5,32.72
6/5/1981,1981,5,6,32.55
7/5/1981,1981,5,7,31.73
8/5/1981,1981,5,8,30.26
9/5/1981,1981,5,9,32.28
10/5/1981,1981,5,10,33.87
11/5/1981,1981,5,11,33.7
12/5/1981,1981,5,12,34.89
13/5/1981,1981,5,13,36.69
14/5/1981,1981,5,14,37.58
15/5/1981,1981,5,15,38.01
16/5/1981,1981,5,16,36.22
17/5/1981,1981,5,17,34.83
18/5/1981,1981,5,18,35.06
19/5/1981,1981,5,19,36.21
20/5/1981,1981,5,20,36.04
21/5/1981,1981,5,21,35.29
22/5/1981,1981,5,22,34.32
23/5/1981,1981,5,23,33.53
24/5/1981,1981,5,24,35.3
25/5/1981,1981,5,25,34.91
26/5/1981,1981,5,26,32.13
27/5/1981,1981,5,27,32.39
28/5/1981,1981,5,28,33.16
29/5/1981,1981,5,29,32.73
30/5/1981,1981,5,30,32.74
31/5/1981,1981,5,31,31.33
1/6/1981,1981,6,1,32.97
2/6/1981,1981,6,2,36.85
3/6/1981,1981,6,3,34.48
4/6/1981,1981,6,4,31.57
5/6/1981,1981,6,5,33.44
6/6/1981,1981,6,6,35.48
7/6/1981,1981,6,7,36.54
8/6/1981,1981,6,8,36.57
9/6/1981,1981,6,9,34.9
10/6/1981,1981,6,10,37.94
11/6/1981,1981,6,11,37.87
12/6/1981,1981,6,12,37.24
13/6/1981,1981,6,13,38.75
14/6/1981,1981,6,14,35.88
15/6/1981,1981,6,15,35.8
16/6/1981,1981,6,16,33.77
17/6/1981,1981,6,17,31.24
18/6/1981,1981,6,18,30.1
19/6/1981,1981,6,19,32.61
20/6/1981,1981,6,20,30.07
21/6/1981,1981,6,21,30.71
22/6/1981,1981,6,22,32.38
23/6/1981,1981,6,23,31.72
24/6/1981,1981,6,24,30.47
25/6/1981,1981,6,25,29.48
26/6/1981,1981,6,26,31.01
27/6/1981,1981,6,27,32.44
28/6/1981,1981,6,28,32.58
29/6/1981,1981,6,29,32.39
30/6/1981,1981,6,30,31.78
1/7/1981,1981,7,1,29.46
2/7/1981,1981,7,2,30.98
3/7/1981,1981,7,3,31.25
4/7/1981,1981,7,4,29.22
5/7/1981,1981,7,5,31.41
6/7/1981,1981,7,6,30.98
7/7/1981,1981,7,7,30.58
8/7/1981,1981,7,8,31.31
9/7/1981,1981,7,9,31.3
10/7/1981,1981,7,10,32.04
11/7/1981,1981,7,11,30.89
12/7/1981,1981,7,12,29.76
13/7/1981,1981,7,13,31.53
14/7/1981,1981,7,14,32.46
15/7/1981,1981,7,15,31.79
16/7/1981,1981,7,16,30.76
17/7/1981,1981,7,17,28.77
18/7/1981,1981,7,18,29.49
19/7/1981,1981,7,19,30.44
20/7/1981,1981,7,20,30.62
21/7/1981,1981,7,21,31.04
22/7/1981,1981,7,22,29.06
23/7/1981,1981,7,23,30.33
24/7/1981,1981,7,24,31.11
25/7/1981,1981,7,25,30.26
26/7/1981,1981,7,26,29.96
27/7/1981,1981,7,27,29.76
28/7/1981,1981,7,28,29.95
29/7/1981,1981,7,29,30.88
30/7/1981,1981,7,30,31.12
31/7/1981,1981,7,31,30.56
1/8/1981,1981,8,1,30.58
2/8/1981,1981,8,2,30.47
3/8/1981,1981,8,3,30
4/8/1981,1981,8,4,30.99
5/8/1981,1981,8,5,30.3
6/8/1981,1981,8,6,29.27
7/8/1981,1981,8,7,30.9
8/8/1981,1981,8,8,30.09
9/8/1981,1981,8,9,30.18
10/8/1981,1981,8,10,31.47
11/8/1981,1981,8,11,32.04
12/8/1981,1981,8,12,29.52
13/8/1981,1981,8,13,29.58
14/8/1981,1981,8,14,30.98
15/8/1981,1981,8,15,29.9
16/8/1981,1981,8,16,30.32
17/8/1981,1981,8,17,30.98
18/8/1981,1981,8,18,30.87
19/8/1981,1981,8,19,30.46
20/8/1981,1981,8,20,30.62
21/8/1981,1981,8,21,30.18
22/8/1981,1981,8,22,29.14
23/8/1981,1981,8,23,30.5
24/8/1981,1981,8,24,29.68
25/8/1981,1981,8,25,29.65
26/8/1981,1981,8,26,31.22
27/8/1981,1981,8,27,31.36
28/8/1981,1981,8,28,30.06
29/8/1981,1981,8,29,30.5
30/8/1981,1981,8,30,30.87
31/8/1981,1981,8,31,31.42
1/9/1981,1981,9,1,28.87
2/9/1981,1981,9,2,29.86
3/9/1981,1981,9,3,29.78
4/9/1981,1981,9,4,29.89
5/9/1981,1981,9,5,28.94
6/9/1981,1981,9,6,29.79
7/9/1981,1981,9,7,29.61
8/9/1981,1981,9,8,29.56
9/9/1981,1981,9,9,29.83
10/9/1981,1981,9,10,29.61
11/9/1981,1981,9,11,29.34
12/9/1981,1981,9,12,28.41
13/9/1981,1981,9,13,29.22
14/9/1981,1981,9,14,30.02
15/9/1981,1981,9,15,30.64
16/9/1981,1981,9,16,30.42
17/9/1981,1981,9,17,29.78
18/9/1981,1981,9,18,29.73
19/9/1981,1981,9,19,28.75
20/9/1981,1981,9,20,29.43
21/9/1981,1981,9,21,29.48
22/9/1981,1981,9,22,30.16
23/9/1981,1981,9,23,30.51
24/9/1981,1981,9,24,30.21
25/9/1981,1981,9,25,29.3
26/9/1981,1981,9,26,28.44
27/9/1981,1981,9,27,29.31
28/9/1981,1981,9,28,30.34
29/9/1981,1981,9,29,31.33
30/9/1981,1981,9,30,29.94
1/10/1981,1981,10,1,28.57
2/10/1981,1981,10,2,30.37
3/10/1981,1981,10,3,30.94
4/10/1981,1981,10,4,31.16
5/10/1981,1981,10,5,31.08
6/10/1981,1981,10,6,30.81
7/10/1981,1981,10,7,31.12
8/10/1981,1981,10,8,30.85
9/10/1981,1981,10,9,30.76
10/10/1981,1981,10,10,30.57
11/10/1981,1981,10,11,30.93
12/10/1981,1981,10,12,30.24
13/10/1981,1981,10,13,29.74
14/10/1981,1981,10,14,29.64
15/10/1981,1981,10,15,29.81
16/10/1981,1981,10,16,30.23
17/10/1981,1981,10,17,29.92
18/10/1981,1981,10,18,30.33
19/10/1981,1981,10,19,29.87
20/10/1981,1981,10,20,29.86
21/10/1981,1981,10,21,28.94
22/10/1981,1981,10,22,29.07
23/10/1981,1981,10,23,29.37
24/10/1981,1981,10,24,29.58
25/10/1981,1981,10,25,30.16
26/10/1981,1981,10,26,30.16
27/10/1981,1981,10,27,28.99
28/10/1981,1981,10,28,29.37
29/10/1981,1981,10,29,29.78
30/10/1981,1981,10,30,29.42
31/10/1981,1981,10,31,29.78
1/11/1981,1981,11,1,29.82
2/11/1981,1981,11,2,30.38
3/11/1981,1981,11,3,30.83
4/11/1981,1981,11,4,30.84
5/11/1981,1981,11,5,30.26
6/11/1981,1981,11,6,28.95
7/11/1981,1981,11,7,29.14
8/11/1981,1981,11,8,29.23
9/11/1981,1981,11,9,28.83
10/11/1981,1981,11,10,28.54
11/11/1981,1981,11,11,28.57
12/11/1981,1981,11,12,28.52
13/11/1981,1981,11,13,28.33
14/11/1981,1981,11,14,28.6
15/11/1981,1981,11,15,28.29
16/11/1981,1981,11,16,27
17/11/1981,1981,11,17,26.68
18/11/1981,1981,11,18,26.86
19/11/1981,1981,11,19,27.77
20/11/1981,1981,11,20,27.83
21/11/1981,1981,11,21,27.14
22/11/1981,1981,11,22,26.48
23/11/1981,1981,11,23,26.57
24/11/1981,1981,11,24,26.45
25/11/1981,1981,11,25,26.01
26/11/1981,1981,11,26,26.62
27/11/1981,1981,11,27,26.84
28/11/1981,1981,11,28,26.86
29/11/1981,1981,11,29,27.4
30/11/1981,1981,11,30,27.37
1/12/1981,1981,12,1,27.07
2/12/1981,1981,12,2,26.9
3/12/1981,1981,12,3,27.09
4/12/1981,1981,12,4,27.19
5/12/1981,1981,12,5,26.91
6/12/1981,1981,12,6,26.57
7/12/1981,1981,12,7,26.8
8/12/1981,1981,12,8,27.28
9/12/1981,1981,12,9,24.4
10/12/1981,1981,12,10,24.72
11/12/1981,1981,12,11,26.68
12/12/1981,1981,12,12,26.61
13/12/1981,1981,12,13,27
14/12/1981,1981,12,14,26.84
15/12/1981,1981,12,15,26.3
16/12/1981,1981,12,16,26.92
17/12/1981,1981,12,17,26.05
18/12/1981,1981,12,18,26.37
19/12/1981,1981,12,19,26.6
20/12/1981,1981,12,20,27.1
21/12/1981,1981,12,21,26.6
22/12/1981,1981,12,22,26.04
23/12/1981,1981,12,23,25.73
24/12/1981,1981,12,24,23.35
25/12/1981,1981,12,25,25.21
26/12/1981,1981,12,26,25.15
27/12/1981,1981,12,27,25.57
28/12/1981,1981,12,28,26.26
29/12/1981,1981,12,29,27.08
30/12/1981,1981,12,30,27.66
31/12/1981,1981,12,31,26.9
1/1/1982,1982,1,1,26.51
2/1/1982,1982,1,2,26.55
3/1/1982,1982,1,3,27.4
4/1/1982,1982,1,4,27.4
5/1/1982,1982,1,5,26.47
6/1/1982,1982,1,6,28.68
7/1/1982,1982,1,7,27.51
8/1/1982,1982,1,8,28.3
9/1/1982,1982,1,9,28.8
10/1/1982,1982,1,10,28.92
11/1/1982,1982,1,11,28.9
12/1/1982,1982,1,12,28.26
13/1/1982,1982,1,13,27.62
14/1/1982,1982,1,14,28.05
15/1/1982,1982,1,15,28.84
16/1/1982,1982,1,16,28.97
17/1/1982,1982,1,17,28.88
18/1/1982,1982,1,18,28.3
19/1/1982,1982,1,19,28.88
20/1/1982,1982,1,20,29.47
21/1/1982,1982,1,21,28.69
22/1/1982,1982,1,22,29.36
23/1/1982,1982,1,23,28.85
24/1/1982,1982,1,24,29.15
25/1/1982,1982,1,25,29.45
26/1/1982,1982,1,26,28.71
27/1/1982,1982,1,27,28.48
28/1/1982,1982,1,28,29.33
29/1/1982,1982,1,29,29.88
30/1/1982,1982,1,30,29.23
31/1/1982,1982,1,31,28.8
1/2/1982,1982,2,1,28.55
2/2/1982,1982,2,2,28.71
3/2/1982,1982,2,3,28.92
4/2/1982,1982,2,4,29.11
5/2/1982,1982,2,5,29.25
6/2/1982,1982,2,6,29.12
7/2/1982,1982,2,7,29.87
8/2/1982,1982,2,8,30.57
9/2/1982,1982,2,9,30.66
10/2/1982,1982,2,10,30.53
11/2/1982,1982,2,11,30.47
12/2/1982,1982,2,12,30.73
13/2/1982,1982,2,13,32.84
14/2/1982,1982,2,14,33.09
15/2/1982,1982,2,15,31.87
16/2/1982,1982,2,16,31.45
17/2/1982,1982,2,17,30.69
18/2/1982,1982,2,18,33.48
19/2/1982,1982,2,19,32.81
20/2/1982,1982,2,20,33.48
21/2/1982,1982,2,21,32.73
22/2/1982,1982,2,22,33.51
23/2/1982,1982,2,23,33.85
24/2/1982,1982,2,24,31.44
25/2/1982,1982,2,25,31.9
26/2/1982,1982,2,26,32.98
27/2/1982,1982,2,27,34.29
28/2/1982,1982,2,28,32.82
1/3/1982,1982,3,1,33.56
2/3/1982,1982,3,2,31.77
3/3/1982,1982,3,3,29.27
4/3/1982,1982,3,4,32.44
5/3/1982,1982,3,5,31.55
6/3/1982,1982,3,6,31
7/3/1982,1982,3,7,33.88
8/3/1982,1982,3,8,30.87
9/3/1982,1982,3,9,31.5
10/3/1982,1982,3,10,31.9
11/3/1982,1982,3,11,31.12
12/3/1982,1982,3,12,33.73
13/3/1982,1982,3,13,35.26
14/3/1982,1982,3,14,33.3
15/3/1982,1982,3,15,33.5
16/3/1982,1982,3,16,33.98
17/3/1982,1982,3,17,33.19
18/3/1982,1982,3,18,34.33
19/3/1982,1982,3,19,35.16
20/3/1982,1982,3,20,36.79
21/3/1982,1982,3,21,34.98
22/3/1982,1982,3,22,36.18
23/3/1982,1982,3,23,35.61
24/3/1982,1982,3,24,35.55
25/3/1982,1982,3,25,35.78
26/3/1982,1982,3,26,34.44
27/3/1982,1982,3,27,33.75
28/3/1982,1982,3,28,33.74
29/3/1982,1982,3,29,36.36
30/3/1982,1982,3,30,37.4
31/3/1982,1982,3,31,38.48
1/4/1982,1982,4,1,39.26
2/4/1982,1982,4,2,38.73
3/4/1982,1982,4,3,39.26
4/4/1982,1982,4,4,35.94
5/4/1982,1982,4,5,34.34
6/4/1982,1982,4,6,32.98
7/4/1982,1982,4,7,35.65
8/4/1982,1982,4,8,38.41
9/4/1982,1982,4,9,37.35
10/4/1982,1982,4,10,36.29
11/4/1982,1982,4,11,36.04
12/4/1982,1982,4,12,37.58
13/4/1982,1982,4,13,37.53
14/4/1982,1982,4,14,36.9
15/4/1982,1982,4,15,36.48
16/4/1982,1982,4,16,34.85
17/4/1982,1982,4,17,37.39
18/4/1982,1982,4,18,35.23
19/4/1982,1982,4,19,33.8
20/4/1982,1982,4,20,32.29
21/4/1982,1982,4,21,34.62
22/4/1982,1982,4,22,38.46
23/4/1982,1982,4,23,40.19
24/4/1982,1982,4,24,39.44
25/4/1982,1982,4,25,40.13
26/4/1982,1982,4,26,39.66
27/4/1982,1982,4,27,38.51
28/4/1982,1982,4,28,37.86
29/4/1982,1982,4,29,37.19
30/4/1982,1982,4,30,38.19
1/5/1982,1982,5,1,34.14
2/5/1982,1982,5,2,31.42
3/5/1982,1982,5,3,36.73
4/5/1982,1982,5,4,38.71
5/5/1982,1982,5,5,41.28
6/5/1982,1982,5,6,40.51
7/5/1982,1982,5,7,38.29
8/5/1982,1982,5,8,40.13
9/5/1982,1982,5,9,37.26
10/5/1982,1982,5,10,35.84
11/5/1982,1982,5,11,38.35
12/5/1982,1982,5,12,37.14
13/5/1982,1982,5,13,33.8
14/5/1982,1982,5,14,34.33
15/5/1982,1982,5,15,34.27
16/5/1982,1982,5,16,34.78
17/5/1982,1982,5,17,33.96
18/5/1982,1982,5,18,37.15
19/5/1982,1982,5,19,34.51
20/5/1982,1982,5,20,36.3
21/5/1982,1982,5,21,37.44
22/5/1982,1982,5,22,36.63
23/5/1982,1982,5,23,35.67
24/5/1982,1982,5,24,36.94
25/5/1982,1982,5,25,37.38
26/5/1982,1982,5,26,36.69
27/5/1982,1982,5,27,34.26
28/5/1982,1982,5,28,36.6
29/5/1982,1982,5,29,33.81
30/5/1982,1982,5,30,32.08
31/5/1982,1982,5,31,32.38
1/6/1982,1982,6,1,34.62
2/6/1982,1982,6,2,35.69
3/6/1982,1982,6,3,34.83
4/6/1982,1982,6,4,32.16
5/6/1982,1982,6,5,31.15
6/6/1982,1982,6,6,31.71
7/6/1982,1982,6,7,31.9
8/6/1982,1982,6,8,30.59
9/6/1982,1982,6,9,30.51
10/6/1982,1982,6,10,32.37
11/6/1982,1982,6,11,34.07
12/6/1982,1982,6,12,32.56
13/6/1982,1982,6,13,32.25
14/6/1982,1982,6,14,30.59
15/6/1982,1982,6,15,30.73
16/6/1982,1982,6,16,31.94
17/6/1982,1982,6,17,28.49
18/6/1982,1982,6,18,33.13
19/6/1982,1982,6,19,32.74
20/6/1982,1982,6,20,30.97
21/6/1982,1982,6,21,29.95
22/6/1982,1982,6,22,29.09
23/6/1982,1982,6,23,30.67
24/6/1982,1982,6,24,32.77
25/6/1982,1982,6,25,32.71
26/6/1982,1982,6,26,33.8
27/6/1982,1982,6,27,32.31
28/6/1982,1982,6,28,32.33
29/6/1982,1982,6,29,33.24
30/6/1982,1982,6,30,34.88
1/7/1982,1982,7,1,35.62
2/7/1982,1982,7,2,34.7
3/7/1982,1982,7,3,37.97
4/7/1982,1982,7,4,35
5/7/1982,1982,7,5,33.98
6/7/1982,1982,7,6,34.51
7/7/1982,1982,7,7,33.76
8/7/1982,1982,7,8,33.79
9/7/1982,1982,7,9,32.68
10/7/1982,1982,7,10,30.76
11/7/1982,1982,7,11,29.3
12/7/1982,1982,7,12,30.91
13/7/1982,1982,7,13,30.94
14/7/1982,1982,7,14,31.62
15/7/1982,1982,7,15,32.08
16/7/1982,1982,7,16,31.55
17/7/1982,1982,7,17,33.11
18/7/1982,1982,7,18,33.1
19/7/1982,1982,7,19,31.9
20/7/1982,1982,7,20,30.37
21/7/1982,1982,7,21,31.21
22/7/1982,1982,7,22,31.6
23/7/1982,1982,7,23,30.95
24/7/1982,1982,7,24,32
25/7/1982,1982,7,25,31.24
26/7/1982,1982,7,26,31.94
27/7/1982,1982,7,27,29.37
28/7/1982,1982,7,28,30.38
29/7/1982,1982,7,29,29.96
30/7/1982,1982,7,30,31.64
31/7/1982,1982,7,31,29.82
1/8/1982,1982,8,1,29.64
2/8/1982,1982,8,2,29.85
3/8/1982,1982,8,3,31.26
4/8/1982,1982,8,4,30.26
5/8/1982,1982,8,5,30.61
6/8/1982,1982,8,6,30.05
7/8/1982,1982,8,7,29.69
8/8/1982,1982,8,8,29.73
9/8/1982,1982,8,9,31.31
10/8/1982,1982,8,10,29.32
11/8/1982,1982,8,11,30.6
12/8/1982,1982,8,12,30.1
13/8/1982,1982,8,13,30.71
14/8/1982,1982,8,14,29.34
15/8/1982,1982,8,15,29.2
16/8/1982,1982,8,16,29.33
17/8/1982,1982,8,17,29.8
18/8/1982,1982,8,18,29.8
19/8/1982,1982,8,19,31.16
20/8/1982,1982,8,20,29.76
21/8/1982,1982,8,21,29.86
22/8/1982,1982,8,22,30.15
23/8/1982,1982,8,23,30.25
24/8/1982,1982,8,24,29.8
25/8/1982,1982,8,25,30.33
26/8/1982,1982,8,26,30.67
27/8/1982,1982,8,27,30.08
28/8/1982,1982,8,28,28.98
29/8/1982,1982,8,29,29.58
30/8/1982,1982,8,30,30.55
31/8/1982,1982,8,31,30.55
1/9/1982,1982,9,1,30.04
2/9/1982,1982,9,2,31.94
3/9/1982,1982,9,3,31.2
4/9/1982,1982,9,4,28.97
5/9/1982,1982,9,5,28.87
6/9/1982,1982,9,6,29.44
7/9/1982,1982,9,7,30.84
8/9/1982,1982,9,8,30.3
9/9/1982,1982,9,9,29.43
10/9/1982,1982,9,10,29.81
11/9/1982,1982,9,11,30.04
12/9/1982,1982,9,12,30.37
13/9/1982,1982,9,13,31.27
14/9/1982,1982,9,14,30.45
15/9/1982,1982,9,15,30.83
16/9/1982,1982,9,16,31.34
17/9/1982,1982,9,17,29.83
18/9/1982,1982,9,18,29.62
19/9/1982,1982,9,19,29.71
20/9/1982,1982,9,20,31.03
21/9/1982,1982,9,21,31.19
22/9/1982,1982,9,22,31.44
23/9/1982,1982,9,23,31.08
24/9/1982,1982,9,24,29.61
25/9/1982,1982,9,25,30.08
26/9/1982,1982,9,26,29.24
27/9/1982,1982,9,27,30.07
28/9/1982,1982,9,28,30.3
29/9/1982,1982,9,29,30.85
30/9/1982,1982,9,30,31.29
1/10/1982,1982,10,1,31.68
2/10/1982,1982,10,2,31.27
3/10/1982,1982,10,3,31.18
4/10/1982,1982,10,4,30.83
5/10/1982,1982,10,5,30.3
6/10/1982,1982,10,6,30.48
7/10/1982,1982,10,7,30.29
8/10/1982,1982,10,8,31.31
9/10/1982,1982,10,9,31.07
10/10/1982,1982,10,10,31.13
11/10/1982,1982,10,11,30.75
12/10/1982,1982,10,12,30.99
13/10/1982,1982,10,13,30.63
14/10/1982,1982,10,14,30.55
15/10/1982,1982,10,15,28.44
16/10/1982,1982,10,16,28.66
17/10/1982,1982,10,17,28.37
18/10/1982,1982,10,18,29.39
19/10/1982,1982,10,19,30.18
20/10/1982,1982,10,20,30.08
21/10/1982,1982,10,21,29.57
22/10/1982,1982,10,22,29.37
23/10/1982,1982,10,23,29.52
24/10/1982,1982,10,24,29.78
25/10/1982,1982,10,25,30.03
26/10/1982,1982,10,26,29.97
27/10/1982,1982,10,27,29.04
28/10/1982,1982,10,28,30.34
29/10/1982,1982,10,29,29.98
30/10/1982,1982,10,30,29.55
31/10/1982,1982,10,31,29.42
1/11/1982,1982,11,1,29.5
2/11/1982,1982,11,2,29.76
3/11/1982,1982,11,3,29.65
4/11/1982,1982,11,4,29.33
5/11/1982,1982,11,5,29.61
6/11/1982,1982,11,6,29.84
7/11/1982,1982,11,7,29.69
8/11/1982,1982,11,8,29.7
9/11/1982,1982,11,9,29.21
10/11/1982,1982,11,10,28.55
11/11/1982,1982,11,11,29.31
12/11/1982,1982,11,12,28.84
13/11/1982,1982,11,13,28.35
14/11/1982,1982,11,14,28.42
15/11/1982,1982,11,15,28.85
16/11/1982,1982,11,16,28.72
17/11/1982,1982,11,17,29.06
18/11/1982,1982,11,18,28.45
19/11/1982,1982,11,19,28.17
20/11/1982,1982,11,20,28.31
21/11/1982,1982,11,21,27.33
22/11/1982,1982,11,22,26.83
23/11/1982,1982,11,23,28.53
24/11/1982,1982,11,24,28.47
25/11/1982,1982,11,25,27.97
26/11/1982,1982,11,26,28.19
27/11/1982,1982,11,27,28.82
28/11/1982,1982,11,28,28
29/11/1982,1982,11,29,27.28
30/11/1982,1982,11,30,26.99
1/12/1982,1982,12,1,27.23
2/12/1982,1982,12,2,27.57
3/12/1982,1982,12,3,28.07
4/12/1982,1982,12,4,28.77
5/12/1982,1982,12,5,28.66
6/12/1982,1982,12,6,28.38
7/12/1982,1982,12,7,28.05
8/12/1982,1982,12,8,27.34
9/12/1982,1982,12,9,28.05
10/12/1982,1982,12,10,29.44
11/12/1982,1982,12,11,29.27
12/12/1982,1982,12,12,27.91
13/12/1982,1982,12,13,27.78
14/12/1982,1982,12,14,27.69
15/12/1982,1982,12,15,28.9
16/12/1982,1982,12,16,29.89
17/12/1982,1982,12,17,29.87
18/12/1982,1982,12,18,29.71
19/12/1982,1982,12,19,29.94
20/12/1982,1982,12,20,29.3
21/12/1982,1982,12,21,28.78
22/12/1982,1982,12,22,28.06
23/12/1982,1982,12,23,29.79
24/12/1982,1982,12,24,30.44
25/12/1982,1982,12,25,29.52
26/12/1982,1982,12,26,28.83
27/12/1982,1982,12,27,27.83
28/12/1982,1982,12,28,27.39
29/12/1982,1982,12,29,28.7
30/12/1982,1982,12,30,28.97
31/12/1982,1982,12,31,27.39
1/1/1983,1983,1,1,27.58
2/1/1983,1983,1,2,27.9
3/1/1983,1983,1,3,27.07
4/1/1983,1983,1,4,26.06
5/1/1983,1983,1,5,26.06
6/1/1983,1983,1,6,26.76
7/1/1983,1983,1,7,27.8
8/1/1983,1983,1,8,29.01
9/1/1983,1983,1,9,28.59
10/1/1983,1983,1,10,29.4
11/1/1983,1983,1,11,28.23
12/1/1983,1983,1,12,27.31
13/1/1983,1983,1,13,28.4
14/1/1983,1983,1,14,27.76
15/1/1983,1983,1,15,28.05
16/1/1983,1983,1,16,29.18
17/1/1983,1983,1,17,30.4
18/1/1983,1983,1,18,30.12
19/1/1983,1983,1,19,29.58
20/1/1983,1983,1,20,29.93
21/1/1983,1983,1,21,28.19
22/1/1983,1983,1,22,28.5
23/1/1983,1983,1,23,29.24
24/1/1983,1983,1,24,29.35
25/1/1983,1983,1,25,29.95
26/1/1983,1983,1,26,29.96
27/1/1983,1983,1,27,29.7
28/1/1983,1983,1,28,29.62
29/1/1983,1983,1,29,30.42
30/1/1983,1983,1,30,32.12
31/1/1983,1983,1,31,31.67
1/2/1983,1983,2,1,31.19
2/2/1983,1983,2,2,30.85
3/2/1983,1983,2,3,28.68
4/2/1983,1983,2,4,28.17
5/2/1983,1983,2,5,28.5
6/2/1983,1983,2,6,25.07
7/2/1983,1983,2,7,24.1
8/2/1983,1983,2,8,25.73
9/2/1983,1983,2,9,27.15
10/2/1983,1983,2,10,28.1
11/2/1983,1983,2,11,29.74
12/2/1983,1983,2,12,30.62
13/2/1983,1983,2,13,30.73
14/2/1983,1983,2,14,29.85
15/2/1983,1983,2,15,32.24
16/2/1983,1983,2,16,34.38
17/2/1983,1983,2,17,34.49
18/2/1983,1983,2,18,33.04
19/2/1983,1983,2,19,34.34
20/2/1983,1983,2,20,34.04
21/2/1983,1983,2,21,30.73
22/2/1983,1983,2,22,32.4
23/2/1983,1983,2,23,32.38
24/2/1983,1983,2,24,32.27
25/2/1983,1983,2,25,29.72
26/2/1983,1983,2,26,33.15
27/2/1983,1983,2,27,33.26
28/2/1983,1983,2,28,33.43
1/3/1983,1983,3,1,33.28
2/3/1983,1983,3,2,32.35
3/3/1983,1983,3,3,34.21
4/3/1983,1983,3,4,33.58
5/3/1983,1983,3,5,33.24
6/3/1983,1983,3,6,31.7
7/3/1983,1983,3,7,33.02
