DATE,YEAR,MO,DY,T2M_MAX
20/1/1981,1981,1,20,23.48
21/1/1981,1981,1,21,23.65
22/1/1981,1981,1,22,24.28
23/1/1981,1981,1,23,25.28
24/1/1981,1981,1,24,25.86
25/1/1981,1981,1,25,25.33
26/1/1981,1981,1,26,24.68
27/1/1981,1981,1,27,25.55
28/1/1981,1981,1,28,25.55
29/1/1981,1981,1,29,26.08
30/1/1981,1981,1,30,27.85
31/1/1981,1981,1,31,27.73
1/2/1981,1981,2,1,27.66
2/2/1981,1981,2,2,25.83
3/2/1981,1981,2,3,25.13
4/2/1981,1981,2,4,26.73
5/2/1981,1981,2,5,28.3
6/2/1981,1981,2,6,30.11
7/2/1981,1981,2,7,29.33
8/2/1981,1981,2,8,29.31
9/2/1981,1981,2,9,27.73
10/2/1981,1981,2,10,24.87
11/2/1981,1981,2,11,24.81
12/2/1981,1981,2,12,27.37
13/2/1981,1981,2,13,29.33
14/2/1981,1981,2,14,29.16
15/2/1981,1981,2,15,31.3
16/2/1981,1981,2,16,32.12
17/2/1981,1981,2,17,31.73
18/2/1981,1981,2,18,31.08
19/2/1981,1981,2,19,31.6
20/2/1981,1981,2,20,31.58
21/2/1981,1981,2,21,31.91
22/2/1981,1981,2,22,31.4
23/2/1981,1981,2,23,32
24/2/1981,1981,2,24,33.36
25/2/1981,1981,2,25,34.05
26/2/1981,1981,2,26,35.13
27/2/1981,1981,2,27,34.37
28/2/1981,1981,2,28,34.91
1/3/1981,1981,3,1,35.26
2/3/1981,1981,3,2,33.49
3/3/1981,1981,3,3,32.19
4/3/1981,1981,3,4,32.05
5/3/1981,1981,3,5,33.76
6/3/1981,1981,3,6,35.1
7/3/1981,1981,3,7,34.94
8/3/1981,1981,3,8,35.38
9/3/1981,1981,3,9,35.79
10/3/1981,1981,3,10,34.55
11/3/1981,1981,3,11,34.87
12/3/1981,1981,3,12,29.16
13/3/1981,1981,3,13,29.32
14/3/1981,1981,3,14,31.82
15/3/1981,1981,3,15,32.84
16/3/1981,1981,3,16,27.07
17/3/1981,1981,3,17,31.73
18/3/1981,1981,3,18,34.98
19/3/1981,1981,3,19,36.02
20/3/1981,1981,3,20,34.8
21/3/1981,1981,3,21,29.88
22/3/1981,1981,3,22,33.62
23/3/1981,1981,3,23,33.88
24/3/1981,1981,3,24,35.05
25/3/1981,1981,3,25,34.78
26/3/1981,1981,3,26,33.9
27/3/1981,1981,3,27,36.15
28/3/1981,1981,3,28,36.8
29/3/1981,1981,3,29,37.37
30/3/1981,1981,3,30,37.19
31/3/1981,1981,3,31,38.44
1/4/1981,1981,4,1,37.69
2/4/1981,1981,4,2,38.23
3/4/1981,1981,4,3,38.68
4/4/1981,1981,4,4,40.29
5/4/1981,1981,4,5,39.85
6/4/1981,1981,4,6,38.37
7/4/1981,1981,4,7,38.42
8/4/1981,1981,4,8,39.23
9/4/1981,1981,4,9,40.31
10/4/1981,1981,4,10,41.48
11/4/1981,1981,4,11,41.7
12/4/1981,1981,4,12,43.01
13/4/1981,1981,4,13,40.38
14/4/1981,1981,4,14,41.07
15/4/1981,1981,4,15,41.43
16/4/1981,1981,4,16,41.18
17/4/1981,1981,4,17,42.23
18/4/1981,1981,4,18,42.83
19/4/1981,1981,4,19,42.4
20/4/1981,1981,4,20,40.18
21/4/1981,1981,4,21,41.6
22/4/1981,1981,4,22,39.9
23/4/1981,1981,4,23,41.6
24/4/1981,1981,4,24,40.31
25/4/1981,1981,4,25,37.87
26/4/1981,1981,4,26,36.68
27/4/1981,1981,4,27,39.84
28/4/1981,1981,4,28,39.48
29/4/1981,1981,4,29,40.36
30/4/1981,1981,4,30,36.78
1/5/1981,1981,5,1,39.4
2/5/1981,1981,5,2,41.84
3/5/1981,1981,5,3,41.03
4/5/1981,1981,5,4,38.45
5/5/1981,1981,5,5,32.87
6/5/1981,1981,5,6,34.19
7/5/1981,1981,5,7,36.47
8/5/1981,1981,5,8,33.24
9/5/1981,1981,5,9,36.55
10/5/1981,1981,5,10,39.51
11/5/1981,1981,5,11,39
12/5/1981,1981,5,12,40.24
13/5/1981,1981,5,13,42.32
14/5/1981,1981,5,14,44.4
15/5/1981,1981,5,15,44.81
16/5/1981,1981,5,16,44.84
17/5/1981,1981,5,17,44.07
18/5/1981,1981,5,18,43.26
19/5/1981,1981,5,19,44.83
20/5/1981,1981,5,20,43.52
21/5/1981,1981,5,21,41.9
22/5/1981,1981,5,22,41.79
23/5/1981,1981,5,23,40.07
24/5/1981,1981,5,24,41.94
25/5/1981,1981,5,25,40.98
26/5/1981,1981,5,26,39.93
27/5/1981,1981,5,27,39.72
28/5/1981,1981,5,28,42.69
29/5/1981,1981,5,29,42.63
30/5/1981,1981,5,30,40.62
31/5/1981,1981,5,31,41.16
1/6/1981,1981,6,1,41.42
2/6/1981,1981,6,2,41.35
3/6/1981,1981,6,3,41.05
4/6/1981,1981,6,4,42.61
5/6/1981,1981,6,5,39.31
6/6/1981,1981,6,6,42.15
7/6/1981,1981,6,7,41.96
8/6/1981,1981,6,8,44.08
9/6/1981,1981,6,9,41.99
10/6/1981,1981,6,10,40.79
11/6/1981,1981,6,11,42.98
12/6/1981,1981,6,12,40.24
13/6/1981,1981,6,13,43.3
14/6/1981,1981,6,14,42.8
15/6/1981,1981,6,15,43.84
16/6/1981,1981,6,16,39.55
17/6/1981,1981,6,17,34.94
18/6/1981,1981,6,18,36.43
19/6/1981,1981,6,19,35.4
20/6/1981,1981,6,20,34.47
21/6/1981,1981,6,21,33.69
22/6/1981,1981,6,22,29.24
23/6/1981,1981,6,23,29.26
24/6/1981,1981,6,24,28.96
25/6/1981,1981,6,25,31.71
26/6/1981,1981,6,26,32.17
27/6/1981,1981,6,27,33.06
28/6/1981,1981,6,28,31.83
29/6/1981,1981,6,29,31.27
30/6/1981,1981,6,30,30.19
1/7/1981,1981,7,1,29.48
2/7/1981,1981,7,2,29.54
3/7/1981,1981,7,3,29.59
4/7/1981,1981,7,4,31.32
5/7/1981,1981,7,5,29.74
6/7/1981,1981,7,6,30.52
7/7/1981,1981,7,7,30.69
8/7/1981,1981,7,8,29.9
9/7/1981,1981,7,9,30.1
10/7/1981,1981,7,10,29.43
11/7/1981,1981,7,11,31.7
12/7/1981,1981,7,12,31.69
13/7/1981,1981,7,13,31.77
14/7/1981,1981,7,14,30.08
15/7/1981,1981,7,15,30.4
16/7/1981,1981,7,16,29.93
17/7/1981,1981,7,17,29.17
18/7/1981,1981,7,18,30.16
19/7/1981,1981,7,19,29.33
20/7/1981,1981,7,20,29.83
21/7/1981,1981,7,21,31.21
22/7/1981,1981,7,22,29.51
23/7/1981,1981,7,23,31.79
24/7/1981,1981,7,24,31.44
25/7/1981,1981,7,25,30.87
26/7/1981,1981,7,26,29.69
27/7/1981,1981,7,27,28.19
28/7/1981,1981,7,28,28.92
29/7/1981,1981,7,29,31.12
30/7/1981,1981,7,30,31.15
31/7/1981,1981,7,31,27.85
1/8/1981,1981,8,1,31.24
2/8/1981,1981,8,2,31.16
3/8/1981,1981,8,3,31.12
4/8/1981,1981,8,4,31.8
5/8/1981,1981,8,5,31.57
6/8/1981,1981,8,6,29.25
7/8/1981,1981,8,7,31.66
8/8/1981,1981,8,8,31.89
9/8/1981,1981,8,9,30.47
10/8/1981,1981,8,10,30.55
11/8/1981,1981,8,11,31.18
12/8/1981,1981,8,12,29.62
13/8/1981,1981,8,13,28.15
14/8/1981,1981,8,14,30.43
15/8/1981,1981,8,15,29.57
16/8/1981,1981,8,16,31.19
17/8/1981,1981,8,17,30.4
18/8/1981,1981,8,18,30.3
19/8/1981,1981,8,19,28.8
20/8/1981,1981,8,20,29.87
21/8/1981,1981,8,21,28.26
22/8/1981,1981,8,22,28.51
23/8/1981,1981,8,23,29.26
24/8/1981,1981,8,24,30.94
25/8/1981,1981,8,25,30.55
26/8/1981,1981,8,26,28.4
27/8/1981,1981,8,27,30.69
28/8/1981,1981,8,28,30.72
29/8/1981,1981,8,29,29.88
30/8/1981,1981,8,30,31.43
31/8/1981,1981,8,31,31.71
1/9/1981,1981,9,1,31.22
2/9/1981,1981,9,2,30.84
3/9/1981,1981,9,3,29.69
4/9/1981,1981,9,4,28.65
5/9/1981,1981,9,5,28.52
6/9/1981,1981,9,6,28.79
7/9/1981,1981,9,7,28.22
8/9/1981,1981,9,8,28.58
9/9/1981,1981,9,9,29.1
10/9/1981,1981,9,10,28.08
11/9/1981,1981,9,11,28.73
12/9/1981,1981,9,12,27.9
13/9/1981,1981,9,13,28.97
14/9/1981,1981,9,14,31.23
15/9/1981,1981,9,15,29.69
16/9/1981,1981,9,16,29.17
17/9/1981,1981,9,17,30.3
18/9/1981,1981,9,18,29.16
19/9/1981,1981,9,19,27.66
20/9/1981,1981,9,20,28.31
21/9/1981,1981,9,21,29
22/9/1981,1981,9,22,30.43
23/9/1981,1981,9,23,30.46
24/9/1981,1981,9,24,30.68
25/9/1981,1981,9,25,29.27
26/9/1981,1981,9,26,27.82
27/9/1981,1981,9,27,29.17
28/9/1981,1981,9,28,29.45
29/9/1981,1981,9,29,29.92
30/9/1981,1981,9,30,29.99
1/10/1981,1981,10,1,29.51
2/10/1981,1981,10,2,30.08
3/10/1981,1981,10,3,30.87
4/10/1981,1981,10,4,30.69
5/10/1981,1981,10,5,30.24
6/10/1981,1981,10,6,29.69
7/10/1981,1981,10,7,29.78
8/10/1981,1981,10,8,29.86
9/10/1981,1981,10,9,29.73
10/10/1981,1981,10,10,29.05
11/10/1981,1981,10,11,28.98
12/10/1981,1981,10,12,29.37
13/10/1981,1981,10,13,29.12
14/10/1981,1981,10,14,29.11
15/10/1981,1981,10,15,29.66
16/10/1981,1981,10,16,29.38
17/10/1981,1981,10,17,29.01
18/10/1981,1981,10,18,29.8
19/10/1981,1981,10,19,29.45
20/10/1981,1981,10,20,29.01
21/10/1981,1981,10,21,27.36
22/10/1981,1981,10,22,28.23
23/10/1981,1981,10,23,28.29
24/10/1981,1981,10,24,28.31
25/10/1981,1981,10,25,25.9
26/10/1981,1981,10,26,27.7
27/10/1981,1981,10,27,28.77
28/10/1981,1981,10,28,27.93
29/10/1981,1981,10,29,27.94
30/10/1981,1981,10,30,28.25
31/10/1981,1981,10,31,29.22
1/11/1981,1981,11,1,28.98
2/11/1981,1981,11,2,30.04
3/11/1981,1981,11,3,29.79
4/11/1981,1981,11,4,29.51
5/11/1981,1981,11,5,27.9
6/11/1981,1981,11,6,26.27
7/11/1981,1981,11,7,27.2
8/11/1981,1981,11,8,27.72
9/11/1981,1981,11,9,26.98
10/11/1981,1981,11,10,26.82
11/11/1981,1981,11,11,27.19
12/11/1981,1981,11,12,27.44
13/11/1981,1981,11,13,26.9
14/11/1981,1981,11,14,26.5
15/11/1981,1981,11,15,25.94
16/11/1981,1981,11,16,25.12
17/11/1981,1981,11,17,24.75
18/11/1981,1981,11,18,24.83
19/11/1981,1981,11,19,24.9
20/11/1981,1981,11,20,25.04
21/11/1981,1981,11,21,24.58
22/11/1981,1981,11,22,24.33
23/11/1981,1981,11,23,24.48
24/11/1981,1981,11,24,24.5
25/11/1981,1981,11,25,24.58
26/11/1981,1981,11,26,25.03
27/11/1981,1981,11,27,25.06
28/11/1981,1981,11,28,24.88
29/11/1981,1981,11,29,25.62
30/11/1981,1981,11,30,25.08
1/12/1981,1981,12,1,24.65
2/12/1981,1981,12,2,24.49
3/12/1981,1981,12,3,24.38
4/12/1981,1981,12,4,25.34
5/12/1981,1981,12,5,24.52
6/12/1981,1981,12,6,24.91
7/12/1981,1981,12,7,25.89
8/12/1981,1981,12,8,25.37
9/12/1981,1981,12,9,24.5
10/12/1981,1981,12,10,22.25
11/12/1981,1981,12,11,25.58
12/12/1981,1981,12,12,25.78
13/12/1981,1981,12,13,25.52
14/12/1981,1981,12,14,25.33
15/12/1981,1981,12,15,24.9
16/12/1981,1981,12,16,24.97
17/12/1981,1981,12,17,24.98
18/12/1981,1981,12,18,25.22
19/12/1981,1981,12,19,25.4
20/12/1981,1981,12,20,25.68
21/12/1981,1981,12,21,25.4
22/12/1981,1981,12,22,25.83
23/12/1981,1981,12,23,23.64
24/12/1981,1981,12,24,23.83
25/12/1981,1981,12,25,23.93
26/12/1981,1981,12,26,23.75
27/12/1981,1981,12,27,24.69
28/12/1981,1981,12,28,25.73
29/12/1981,1981,12,29,27.03
30/12/1981,1981,12,30,26.88
31/12/1981,1981,12,31,25.99
1/1/1982,1982,1,1,25.44
2/1/1982,1982,1,2,25.88
3/1/1982,1982,1,3,26.94
4/1/1982,1982,1,4,27.8
5/1/1982,1982,1,5,27.12
6/1/1982,1982,1,6,26.91
7/1/1982,1982,1,7,27.83
8/1/1982,1982,1,8,27.61
9/1/1982,1982,1,9,28.2
10/1/1982,1982,1,10,27.12
11/1/1982,1982,1,11,23.73
12/1/1982,1982,1,12,26.14
13/1/1982,1982,1,13,25.83
14/1/1982,1982,1,14,26.49
15/1/1982,1982,1,15,27.69
16/1/1982,1982,1,16,27.65
17/1/1982,1982,1,17,27.75
18/1/1982,1982,1,18,27.79
19/1/1982,1982,1,19,28.41
20/1/1982,1982,1,20,28.55
21/1/1982,1982,1,21,28.75
22/1/1982,1982,1,22,28.58
23/1/1982,1982,1,23,27.87
24/1/1982,1982,1,24,29.64
25/1/1982,1982,1,25,28.45
26/1/1982,1982,1,26,28.99
27/1/1982,1982,1,27,28.19
28/1/1982,1982,1,28,28.83
29/1/1982,1982,1,29,28.39
30/1/1982,1982,1,30,27.55
31/1/1982,1982,1,31,25.97
1/2/1982,1982,2,1,25.4
2/2/1982,1982,2,2,27.79
3/2/1982,1982,2,3,26.83
4/2/1982,1982,2,4,26
5/2/1982,1982,2,5,25.62
6/2/1982,1982,2,6,26.18
7/2/1982,1982,2,7,26.49
8/2/1982,1982,2,8,28.02
9/2/1982,1982,2,9,29.11
10/2/1982,1982,2,10,29.28
11/2/1982,1982,2,11,30.06
12/2/1982,1982,2,12,31.31
13/2/1982,1982,2,13,31.78
14/2/1982,1982,2,14,31.15
15/2/1982,1982,2,15,29.27
16/2/1982,1982,2,16,30.83
17/2/1982,1982,2,17,29.4
18/2/1982,1982,2,18,29.85
19/2/1982,1982,2,19,30.97
20/2/1982,1982,2,20,31.35
21/2/1982,1982,2,21,32.41
22/2/1982,1982,2,22,30.8
23/2/1982,1982,2,23,31.67
24/2/1982,1982,2,24,30.66
25/2/1982,1982,2,25,31.94
26/2/1982,1982,2,26,29.86
27/2/1982,1982,2,27,32.87
28/2/1982,1982,2,28,31.34
1/3/1982,1982,3,1,32.48
2/3/1982,1982,3,2,30.02
3/3/1982,1982,3,3,29.4
4/3/1982,1982,3,4,30.21
5/3/1982,1982,3,5,31.76
6/3/1982,1982,3,6,32
7/3/1982,1982,3,7,32.08
8/3/1982,1982,3,8,32.56
9/3/1982,1982,3,9,31.65
10/3/1982,1982,3,10,31.48
11/3/1982,1982,3,11,32.74
12/3/1982,1982,3,12,33.58
13/3/1982,1982,3,13,33.07
14/3/1982,1982,3,14,32.61
15/3/1982,1982,3,15,33.94
16/3/1982,1982,3,16,35.48
17/3/1982,1982,3,17,36.44
18/3/1982,1982,3,18,36.09
19/3/1982,1982,3,19,36.21
20/3/1982,1982,3,20,36.8
21/3/1982,1982,3,21,36.19
22/3/1982,1982,3,22,37.88
23/3/1982,1982,3,23,36.72
24/3/1982,1982,3,24,35.7
25/3/1982,1982,3,25,36.26
26/3/1982,1982,3,26,34.51
27/3/1982,1982,3,27,34.82
28/3/1982,1982,3,28,35.84
29/3/1982,1982,3,29,37.44
30/3/1982,1982,3,30,37.71
31/3/1982,1982,3,31,39.11
1/4/1982,1982,4,1,40.3
2/4/1982,1982,4,2,42
3/4/1982,1982,4,3,42.08
4/4/1982,1982,4,4,41.46
5/4/1982,1982,4,5,41.23
6/4/1982,1982,4,6,41.77
7/4/1982,1982,4,7,40.44
8/4/1982,1982,4,8,40.9
9/4/1982,1982,4,9,39.83
10/4/1982,1982,4,10,40.08
11/4/1982,1982,4,11,39.33
12/4/1982,1982,4,12,38.96
13/4/1982,1982,4,13,40.06
14/4/1982,1982,4,14,38.73
15/4/1982,1982,4,15,40.87
16/4/1982,1982,4,16,40.69
17/4/1982,1982,4,17,38.25
18/4/1982,1982,4,18,36.46
19/4/1982,1982,4,19,33.87
20/4/1982,1982,4,20,35.54
21/4/1982,1982,4,21,37.49
22/4/1982,1982,4,22,39.09
23/4/1982,1982,4,23,40.26
24/4/1982,1982,4,24,40.93
25/4/1982,1982,4,25,41.57
26/4/1982,1982,4,26,40.9
27/4/1982,1982,4,27,40.57
28/4/1982,1982,4,28,40.69
29/4/1982,1982,4,29,41.41
30/4/1982,1982,4,30,41.63
1/5/1982,1982,5,1,41.18
2/5/1982,1982,5,2,38.13
3/5/1982,1982,5,3,39.4
4/5/1982,1982,5,4,40.07
5/5/1982,1982,5,5,41.12
6/5/1982,1982,5,6,42.32
7/5/1982,1982,5,7,40.98
8/5/1982,1982,5,8,41.73
9/5/1982,1982,5,9,41.01
10/5/1982,1982,5,10,41.69
11/5/1982,1982,5,11,40.57
12/5/1982,1982,5,12,39.5
13/5/1982,1982,5,13,33.72
14/5/1982,1982,5,14,37.01
15/5/1982,1982,5,15,35.51
16/5/1982,1982,5,16,32.59
17/5/1982,1982,5,17,37.91
18/5/1982,1982,5,18,39.35
19/5/1982,1982,5,19,39.63
20/5/1982,1982,5,20,39.26
21/5/1982,1982,5,21,39.55
22/5/1982,1982,5,22,40.05
23/5/1982,1982,5,23,38.27
24/5/1982,1982,5,24,39.58
25/5/1982,1982,5,25,39.36
26/5/1982,1982,5,26,40.51
27/5/1982,1982,5,27,41.28
28/5/1982,1982,5,28,42.83
29/5/1982,1982,5,29,41.93
30/5/1982,1982,5,30,42.5
31/5/1982,1982,5,31,43.73
1/6/1982,1982,6,1,41.98
2/6/1982,1982,6,2,41.16
3/6/1982,1982,6,3,38.91
4/6/1982,1982,6,4,34.22
5/6/1982,1982,6,5,37.05
6/6/1982,1982,6,6,37.81
7/6/1982,1982,6,7,36.97
8/6/1982,1982,6,8,34.25
9/6/1982,1982,6,9,38.67
10/6/1982,1982,6,10,40.48
11/6/1982,1982,6,11,41.74
12/6/1982,1982,6,12,37.91
13/6/1982,1982,6,13,35.76
14/6/1982,1982,6,14,31.62
15/6/1982,1982,6,15,29.98
16/6/1982,1982,6,16,33.16
17/6/1982,1982,6,17,36.6
18/6/1982,1982,6,18,35.15
19/6/1982,1982,6,19,36.51
20/6/1982,1982,6,20,31.6
21/6/1982,1982,6,21,29.61
22/6/1982,1982,6,22,29.8
23/6/1982,1982,6,23,30.09
24/6/1982,1982,6,24,34.05
25/6/1982,1982,6,25,37.07
26/6/1982,1982,6,26,36.61
27/6/1982,1982,6,27,35.23
28/6/1982,1982,6,28,32.93
29/6/1982,1982,6,29,36.46
30/6/1982,1982,6,30,38.27
1/7/1982,1982,7,1,39.08
2/7/1982,1982,7,2,37.39
3/7/1982,1982,7,3,38.47
4/7/1982,1982,7,4,39.19
5/7/1982,1982,7,5,37.51
6/7/1982,1982,7,6,32.05
7/7/1982,1982,7,7,30.93
8/7/1982,1982,7,8,29.96
9/7/1982,1982,7,9,32.71
10/7/1982,1982,7,10,32.05
11/7/1982,1982,7,11,30.04
12/7/1982,1982,7,12,31.25
13/7/1982,1982,7,13,31.39
14/7/1982,1982,7,14,30.51
15/7/1982,1982,7,15,31.05
16/7/1982,1982,7,16,31.88
17/7/1982,1982,7,17,32.63
18/7/1982,1982,7,18,33.67
19/7/1982,1982,7,19,33.33
20/7/1982,1982,7,20,31.95
21/7/1982,1982,7,21,32.04
22/7/1982,1982,7,22,29.65
23/7/1982,1982,7,23,29.98
24/7/1982,1982,7,24,30.59
25/7/1982,1982,7,25,29.8
26/7/1982,1982,7,26,31.19
27/7/1982,1982,7,27,29.66
28/7/1982,1982,7,28,26.4
29/7/1982,1982,7,29,27.84
30/7/1982,1982,7,30,28.95
31/7/1982,1982,7,31,30.4
1/8/1982,1982,8,1,29.18
2/8/1982,1982,8,2,28.7
3/8/1982,1982,8,3,30.44
4/8/1982,1982,8,4,29.2
5/8/1982,1982,8,5,29.8
6/8/1982,1982,8,6,27.69
7/8/1982,1982,8,7,27.69
8/8/1982,1982,8,8,28.65
9/8/1982,1982,8,9,27.01
10/8/1982,1982,8,10,28.65
11/8/1982,1982,8,11,28.35
12/8/1982,1982,8,12,29.92
13/8/1982,1982,8,13,28.22
14/8/1982,1982,8,14,29.94
15/8/1982,1982,8,15,29.85
16/8/1982,1982,8,16,29.01
17/8/1982,1982,8,17,29.75
18/8/1982,1982,8,18,29.48
19/8/1982,1982,8,19,29.52
20/8/1982,1982,8,20,30.91
21/8/1982,1982,8,21,27.8
22/8/1982,1982,8,22,28.65
23/8/1982,1982,8,23,29.65
24/8/1982,1982,8,24,28.94
25/8/1982,1982,8,25,29.28
26/8/1982,1982,8,26,29.73
27/8/1982,1982,8,27,30.87
28/8/1982,1982,8,28,30.35
29/8/1982,1982,8,29,27.97
30/8/1982,1982,8,30,27.66
31/8/1982,1982,8,31,29.45
1/9/1982,1982,9,1,29.77
2/9/1982,1982,9,2,30.28
3/9/1982,1982,9,3,30.45
4/9/1982,1982,9,4,29.83
5/9/1982,1982,9,5,27.94
6/9/1982,1982,9,6,29.93
7/9/1982,1982,9,7,31.34
8/9/1982,1982,9,8,30.93
9/9/1982,1982,9,9,30.03
10/9/1982,1982,9,10,28.65
11/9/1982,1982,9,11,29.78
12/9/1982,1982,9,12,30.18
13/9/1982,1982,9,13,30.12
14/9/1982,1982,9,14,29.69
15/9/1982,1982,9,15,30.94
16/9/1982,1982,9,16,32.25
17/9/1982,1982,9,17,31.99
18/9/1982,1982,9,18,30.62
19/9/1982,1982,9,19,30.55
20/9/1982,1982,9,20,31.11
21/9/1982,1982,9,21,31.56
22/9/1982,1982,9,22,31.81
23/9/1982,1982,9,23,30.79
24/9/1982,1982,9,24,29.55
25/9/1982,1982,9,25,29.87
26/9/1982,1982,9,26,30.35
27/9/1982,1982,9,27,30.03
28/9/1982,1982,9,28,28.36
29/9/1982,1982,9,29,30.75
30/9/1982,1982,9,30,30.7
1/10/1982,1982,10,1,30.65
2/10/1982,1982,10,2,31.05
3/10/1982,1982,10,3,30.46
4/10/1982,1982,10,4,30.19
5/10/1982,1982,10,5,30.53
6/10/1982,1982,10,6,29.97
7/10/1982,1982,10,7,29.91
8/10/1982,1982,10,8,29.89
9/10/1982,1982,10,9,29.16
10/10/1982,1982,10,10,30.4
11/10/1982,1982,10,11,29.99
12/10/1982,1982,10,12,29.91
13/10/1982,1982,10,13,30.08
14/10/1982,1982,10,14,29.8
15/10/1982,1982,10,15,28.97
16/10/1982,1982,10,16,27.78
17/10/1982,1982,10,17,28.65
18/10/1982,1982,10,18,28.53
19/10/1982,1982,10,19,29.3
20/10/1982,1982,10,20,26.8
21/10/1982,1982,10,21,26.45
22/10/1982,1982,10,22,26.8
23/10/1982,1982,10,23,28.82
24/10/1982,1982,10,24,29.03
25/10/1982,1982,10,25,29.03
26/10/1982,1982,10,26,28.67
27/10/1982,1982,10,27,28.87
28/10/1982,1982,10,28,29.04
29/10/1982,1982,10,29,28.83
30/10/1982,1982,10,30,29.11
31/10/1982,1982,10,31,28.37
1/11/1982,1982,11,1,28.25
2/11/1982,1982,11,2,28.19
3/11/1982,1982,11,3,28.03
4/11/1982,1982,11,4,28.4
5/11/1982,1982,11,5,27.98
6/11/1982,1982,11,6,28.49
7/11/1982,1982,11,7,27.81
8/11/1982,1982,11,8,27.4
9/11/1982,1982,11,9,25.59
10/11/1982,1982,11,10,25.97
11/11/1982,1982,11,11,26.4
12/11/1982,1982,11,12,26.09
13/11/1982,1982,11,13,26.18
14/11/1982,1982,11,14,26.44
15/11/1982,1982,11,15,26.95
16/11/1982,1982,11,16,26.72
17/11/1982,1982,11,17,27.25
18/11/1982,1982,11,18,26.92
19/11/1982,1982,11,19,26.59
20/11/1982,1982,11,20,27.22
21/11/1982,1982,11,21,26.07
22/11/1982,1982,11,22,25.04
23/11/1982,1982,11,23,26.3
24/11/1982,1982,11,24,26.31
25/11/1982,1982,11,25,25.58
26/11/1982,1982,11,26,25.76
27/11/1982,1982,11,27,25.79
28/11/1982,1982,11,28,25.37
29/11/1982,1982,11,29,24.26
30/11/1982,1982,11,30,23.86
1/12/1982,1982,12,1,24.58
2/12/1982,1982,12,2,25.83
3/12/1982,1982,12,3,25.95
4/12/1982,1982,12,4,26.62
5/12/1982,1982,12,5,26.04
6/12/1982,1982,12,6,26.29
7/12/1982,1982,12,7,25.94
8/12/1982,1982,12,8,26.05
9/12/1982,1982,12,9,26.85
10/12/1982,1982,12,10,27.48
11/12/1982,1982,12,11,26.94
12/12/1982,1982,12,12,24.79
13/12/1982,1982,12,13,21.51
14/12/1982,1982,12,14,25.76
15/12/1982,1982,12,15,27.5
16/12/1982,1982,12,16,27.93
17/12/1982,1982,12,17,27.78
18/12/1982,1982,12,18,27.73
19/12/1982,1982,12,19,28.18
20/12/1982,1982,12,20,28.08
21/12/1982,1982,12,21,27.52
22/12/1982,1982,12,22,27.01
23/12/1982,1982,12,23,28.49
24/12/1982,1982,12,24,25.79
25/12/1982,1982,12,25,26.94
26/12/1982,1982,12,26,26.81
27/12/1982,1982,12,27,26.37
28/12/1982,1982,12,28,26.19
29/12/1982,1982,12,29,26.3
30/12/1982,1982,12,30,24.73
31/12/1982,1982,12,31,24.89
1/1/1983,1983,1,1,25.47
2/1/1983,1983,1,2,25.21
3/1/1983,1983,1,3,24.09
4/1/1983,1983,1,4,24.19
5/1/1983,1983,1,5,24.34
6/1/1983,1983,1,6,25.01
7/1/1983,1983,1,7,25.92
8/1/1983,1983,1,8,27.23
9/1/1983,1983,1,9,26.76
10/1/1983,1983,1,10,27.22
11/1/1983,1983,1,11,26.6
12/1/1983,1983,1,12,26.44
13/1/1983,1983,1,13,26.7
14/1/1983,1983,1,14,26.21
15/1/1983,1983,1,15,27.23
16/1/1983,1983,1,16,28.23
17/1/1983,1983,1,17,29.35
18/1/1983,1983,1,18,28.44
19/1/1983,1983,1,19,28.59
20/1/1983,1983,1,20,28.27
21/1/1983,1983,1,21,26.9
22/1/1983,1983,1,22,28.63
23/1/1983,1983,1,23,28.73
24/1/1983,1983,1,24,29.58
25/1/1983,1983,1,25,29.42
26/1/1983,1983,1,26,29.4
27/1/1983,1983,1,27,29.74
28/1/1983,1983,1,28,30.57
29/1/1983,1983,1,29,29.69
30/1/1983,1983,1,30,29.3
31/1/1983,1983,1,31,28.55
1/2/1983,1983,2,1,28.55
2/2/1983,1983,2,2,27.44
3/2/1983,1983,2,3,26.82
4/2/1983,1983,2,4,26.04
5/2/1983,1983,2,5,25.93
6/2/1983,1983,2,6,26.52
7/2/1983,1983,2,7,21.94
8/2/1983,1983,2,8,21.92
9/2/1983,1983,2,9,24.01
10/2/1983,1983,2,10,28.24
11/2/1983,1983,2,11,30.37
12/2/1983,1983,2,12,30.19
13/2/1983,1983,2,13,31.23
14/2/1983,1983,2,14,32.72
15/2/1983,1983,2,15,31.87
16/2/1983,1983,2,16,34.23
17/2/1983,1983,2,17,34.92
18/2/1983,1983,2,18,33.09
19/2/1983,1983,2,19,32.17
20/2/1983,1983,2,20,32.01
21/2/1983,1983,2,21,31.26
22/2/1983,1983,2,22,32.43
23/2/1983,1983,2,23,32.38
24/2/1983,1983,2,24,33.45
25/2/1983,1983,2,25,33.03
26/2/1983,1983,2,26,32.3
27/2/1983,1983,2,27,31.57
28/2/1983,1983,2,28,33.69
1/3/1983,1983,3,1,35.36
2/3/1983,1983,3,2,36.08
3/3/1983,1983,3,3,35.63
4/3/1983,1983,3,4,36.06
5/3/1983,1983,3,5,35.33
6/3/1983,1983,3,6,32.25
7/3/1983,1983,3,7,34.58
